CPU_Utilization,Frequency,IPC,Misses,LLC,MBL,Memory_Footprint,Virt_Memory,Res_Memory,Allocated_Cache,sensitive
100.0,2199.865,0.86,17464.0,1560.0,1214.0,0.1,103604.0,101096.0,8.75,1
100.0,2200.0,0.67,22130.0,1240.0,1899.3,0.1,104504.0,102192.0,10.0,1
93.3,2199.865,2.06,154.0,1120.0,123.4,0.0,6576.0,3760.0,2.5,0
93.8,2200.0,0.75,20662.0,2240.0,1530.0,0.1,104564.0,102172.0,12.5,1
100.0,2200.0,2.05,49.0,800.0,2.5,0.0,6576.0,3760.0,2.5,0
100.0,2200.0,0.76,20982.0,1840.0,1853.4,0.1,104088.0,101660.0,13.75,1
100.0,2200.0,0.71,21139.0,4480.0,1916.0,0.1,104504.0,102196.0,13.75,1
100.0,2199.865,2.73,95568.0,10080.0,10509.7,0.1,68112.0,66208.0,13.75,1
100.0,2200.0,2.04,304.0,280.0,0.6,0.0,6576.0,3760.0,2.5,0
100.0,2200.0,0.49,14272.0,2320.0,1965.5,0.2,290704.0,286536.0,15.0,1
100.0,2199.865,0.76,20306.0,2560.0,1650.2,0.1,104304.0,101912.0,15.0,1
100.0,2199.865,0.61,3355.0,880.0,233.1,0.2,290704.0,286536.0,16.25,1
100.0,2199.865,0.72,20747.0,1280.0,1769.1,0.1,104500.0,102192.0,16.25,1
100.0,2200.0,0.76,20163.0,1520.0,1442.4,0.1,104500.0,102192.0,17.5,1
100.0,2199.865,2.06,156.0,1080.0,5.0,0.0,6576.0,3756.0,2.5,0
100.0,2200.0,0.81,18994.0,1960.0,1422.2,0.1,104084.0,101656.0,18.75,1
100.0,2200.0,0.75,20283.0,2160.0,1579.5,0.1,104500.0,102192.0,18.75,1
100.0,2200.0,2.69,92734.0,10960.0,10230.1,0.1,68112.0,66204.0,18.75,1
100.0,2199.865,0.81,18997.0,3440.0,1526.1,0.1,104088.0,101656.0,20.0,1
100.0,2200.0,2.76,97583.0,14680.0,9898.4,0.1,68112.0,66208.0,20.0,1
100.0,2199.865,0.77,19436.0,3480.0,1396.4,0.1,104504.0,102192.0,21.25,1
100.0,2200.0,2.74,98465.0,13840.0,9132.7,0.1,68112.0,66204.0,21.25,1
100.0,2200.0,0.47,24120.0,360.0,1690.0,0.1,104088.0,101656.0,1.25,1
100.0,2199.865,0.48,24530.0,320.0,1645.4,0.1,104088.0,101656.0,1.25,1
100.0,2200.0,0.43,27618.0,440.0,1364.0,0.1,83672.0,78628.0,1.25,1
100.0,2200.0,2.08,6652.0,160.0,597.5,0.0,32968.0,29440.0,2.5,0
100.0,2199.865,0.6,23980.0,920.0,1788.9,0.1,104088.0,101656.0,2.5,1
100.0,2200.0,0.66,21887.0,1280.0,1816.9,0.1,104504.0,102196.0,5.0,1
93.8,2199.865,2.19,4665.0,1440.0,326.6,0.1,203196.0,185340.0,6.25,1
100.0,2199.865,2.53,68.0,680.0,5.6,0.0,33492.0,27324.0,2.5,0
100.0,2199.865,1.05,4906.0,1960.0,200.5,0.1,103604.0,101096.0,7.5,1
100.0,2199.865,2.08,5349.0,80.0,428.2,0.1,204068.0,187188.0,10.0,1
100.0,2199.865,2.14,5158.0,920.0,389.6,0.1,204340.0,187980.0,10.0,1
100.0,2199.865,0.75,19930.0,3200.0,1749.3,0.1,104088.0,101660.0,10.0,1
100.0,2200.0,2.13,4982.0,200.0,345.6,0.1,203652.0,186132.0,11.25,1
100.0,2199.865,0.77,19299.0,2920.0,1459.4,0.1,104504.0,102196.0,11.25,1
100.0,2199.865,2.31,3543.0,40.0,231.0,0.1,204068.0,186924.0,15.0,1
100.0,2199.865,2.53,68.0,720.0,6.6,0.0,32968.0,27468.0,2.5,0
100.0,2199.865,0.85,28836.0,7240.0,1613.8,0.1,162148.0,157120.0,16.25,1
100.0,2200.0,2.59,5306.0,2400.0,514.5,0.1,103880.0,97660.0,2.5,0
100.0,2200.0,0.9,15649.0,8200.0,1281.5,0.1,103704.0,101356.0,17.5,1
100.0,2199.865,2.28,3573.0,2400.0,235.2,0.1,204068.0,187184.0,18.75,1
100.0,2199.865,2.4,2766.0,2160.0,192.5,0.1,204484.0,188504.0,18.75,1
100.0,2200.0,0.81,17953.0,6120.0,1521.0,0.1,104500.0,102192.0,18.75,1
100.0,2200.0,0.92,27764.0,10280.0,1736.3,0.1,173888.0,168996.0,20.0,1
100.0,2199.865,2.0,2400.0,9720.0,358.4,0.1,134572.0,119976.0,21.25,1
100.0,2199.865,2.2,3973.0,880.0,284.6,0.1,204340.0,187980.0,21.25,1
100.0,2199.865,0.26,17099.0,80.0,1039.5,0.2,290704.0,286540.0,1.25,1
100.0,2199.865,0.26,19107.0,80.0,1122.1,0.2,290704.0,286540.0,1.25,1
100.0,2200.0,0.82,18548.0,720.0,1573.6,0.5,623116.0,616876.0,2.5,1
100.0,2200.0,0.62,27112.0,2320.0,1383.7,0.1,71312.0,66280.0,3.75,1
100.0,2200.0,1.54,4262.0,2360.0,380.5,0.6,833088.0,779072.0,2.5,0
100.0,2200.0,0.92,14805.0,1680.0,1323.6,0.5,623116.0,612764.0,7.5,1
100.0,2200.0,1.76,3770.0,3040.0,169.5,0.1,99684.0,94804.0,8.75,1
100.0,2200.0,1.35,7319.0,2960.0,611.6,0.1,97296.0,92164.0,10.0,1
100.0,2200.0,0.82,31194.0,3320.0,1733.2,0.1,139168.0,134148.0,10.0,1
100.0,2199.865,1.55,3918.0,2480.0,452.3,0.6,833092.0,779972.0,2.5,0
100.0,2199.865,0.46,20097.0,4240.0,3102.2,0.2,290704.0,286536.0,12.5,1
100.0,2200.0,1.44,24931.0,6280.0,1333.8,0.1,112308.0,107212.0,12.5,1
100.0,2200.0,1.78,4214.0,5120.0,194.6,0.1,104520.0,99556.0,13.75,1
100.0,2200.0,1.44,21792.0,6680.0,992.2,0.1,115692.0,110648.0,15.0,1
100.0,2200.0,2.65,5311.0,1000.0,938.6,0.4,623116.0,557432.0,15.0,1
100.0,2200.0,1.56,3846.0,1800.0,465.9,0.6,833092.0,764752.0,2.5,0
100.0,2199.865,1.55,3978.0,2520.0,480.5,0.6,833092.0,779400.0,2.5,0
100.0,2199.865,0.51,18385.0,3680.0,2899.7,0.2,290704.0,286536.0,18.75,1
100.0,2200.0,0.93,12716.0,2800.0,1139.3,0.5,623116.0,616252.0,18.75,1
100.0,2199.865,0.61,3268.0,2320.0,318.0,0.2,290704.0,286536.0,20.0,1
100.0,2200.0,2.04,6231.0,760.0,368.8,0.1,204068.0,186660.0,3.75,1
100.0,2199.865,0.57,7750.0,1480.0,862.8,0.2,290704.0,286536.0,3.75,1
100.0,2200.0,2.2,3853.0,1680.0,573.5,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.21,3466.0,2320.0,511.6,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,0.44,22772.0,3080.0,3667.1,0.2,290704.0,286540.0,5.0,1
100.0,2200.0,0.93,14184.0,2400.0,1431.5,0.5,623116.0,616420.0,5.0,1
100.0,2200.0,2.21,3624.0,1560.0,277.1,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,2.29,4149.0,320.0,353.5,0.1,204616.0,188772.0,10.0,1
100.0,2199.865,2.2,1416.0,2320.0,204.9,0.0,23376.0,20360.0,2.5,0
100.0,2199.865,2.53,3.0,160.0,0.3,0.1,78192.0,70032.0,12.5,1
100.0,2200.0,0.61,3233.0,2040.0,304.1,0.2,290704.0,286540.0,12.5,1
100.0,2199.865,0.94,12750.0,2680.0,1244.7,0.5,623116.0,616280.0,13.75,1
100.0,2200.0,2.22,3374.0,2040.0,439.7,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,2.3,3547.0,3040.0,258.6,0.1,204068.0,186660.0,15.0,1
100.0,2199.865,0.61,3171.0,2800.0,226.9,0.2,290704.0,286536.0,15.0,1
100.0,2199.865,2.32,3350.0,800.0,268.4,0.1,204068.0,186920.0,17.5,1
100.0,2200.0,0.61,3001.0,4120.0,326.3,0.2,290704.0,286536.0,18.75,1
100.0,2199.865,0.61,3144.0,2320.0,331.2,0.2,290704.0,286536.0,18.75,1
100.0,2199.865,2.23,5881.0,2840.0,1040.1,0.5,691716.0,685536.0,18.75,1
100.0,2199.865,1.04,8842.0,6520.0,796.9,0.5,623116.0,617104.0,18.75,1
100.0,2200.0,0.98,11393.0,4800.0,1023.9,0.5,623116.0,617104.0,18.75,1
100.0,2199.865,0.61,3083.0,2400.0,211.4,0.2,290704.0,286540.0,20.0,1
100.0,2199.865,2.33,3367.0,3280.0,272.6,0.1,204200.0,187188.0,21.25,1
100.0,2199.865,0.44,23063.0,400.0,1403.3,0.1,103952.0,101396.0,1.25,1
100.0,2200.0,0.81,38721.0,640.0,3931.4,0.1,112564.0,89104.0,2.5,1
100.0,2199.865,0.59,4383.0,560.0,348.8,0.2,290704.0,286536.0,5.0,1
100.0,2199.865,1.11,19788.0,2320.0,2570.3,0.1,109516.0,88328.0,5.0,1
100.0,2200.0,0.92,35214.0,3120.0,3177.9,0.1,112684.0,90068.0,6.25,1
100.0,2199.865,0.89,32270.0,1360.0,3028.8,0.1,112788.0,90092.0,6.25,1
93.8,2200.0,0.63,21480.0,1000.0,1698.3,0.1,104500.0,102192.0,6.25,1
100.0,2200.0,1.17,1215.0,1800.0,193.3,0.0,32608.0,27984.0,2.5,0
100.0,2199.865,0.87,11225.0,320.0,1072.2,0.2,290704.0,286536.0,7.5,1
100.0,2200.0,0.69,20856.0,1640.0,1886.6,0.1,104088.0,101660.0,7.5,1
100.0,2200.0,0.65,20463.0,1840.0,1806.0,0.1,104568.0,102176.0,7.5,1
100.0,2200.0,0.65,20754.0,960.0,1600.4,0.1,104500.0,102192.0,8.75,1
100.0,2200.0,1.0,12250.0,5240.0,2160.3,0.1,111988.0,89928.0,10.0,1
100.0,2200.0,1.88,3863.0,2080.0,380.8,0.1,93860.0,87736.0,2.5,0
100.0,2200.0,1.04,26193.0,7120.0,3205.9,0.1,112372.0,89784.0,12.5,1
100.0,2199.865,2.25,204.0,1920.0,102.9,0.0,63900.0,61324.0,12.5,1
100.0,2200.0,0.77,18833.0,4080.0,1483.2,0.1,103956.0,101400.0,12.5,1
100.0,2200.0,0.72,18949.0,1720.0,1513.6,0.1,104504.0,102196.0,12.5,1
100.0,2200.0,2.53,66.0,840.0,2.3,0.0,32968.0,27520.0,2.5,0
100.0,2200.0,2.53,55.0,880.0,3.9,0.0,32968.0,27548.0,2.5,0
100.0,2199.865,0.78,18443.0,3160.0,1600.9,0.1,104084.0,101656.0,15.0,1
100.0,2199.865,2.89,5834.0,2480.0,409.8,0.0,26220.0,20148.0,2.5,0
100.0,2200.0,2.53,59.0,920.0,2.8,0.0,32968.0,27072.0,2.5,0
100.0,2199.865,1.27,4885.0,8400.0,589.2,0.1,109628.0,87008.0,16.25,1
93.8,2199.865,0.61,3247.0,1000.0,221.8,0.2,290704.0,286540.0,18.75,1
100.0,2199.865,1.83,4025.0,2480.0,458.9,0.1,91420.0,85400.0,2.5,0
100.0,2200.0,0.89,16120.0,10680.0,1330.2,0.1,103956.0,101396.0,21.25,1
100.0,2200.0,2.21,4052.0,1000.0,439.3,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,0.51,28846.0,880.0,1656.0,0.1,75052.0,70016.0,2.5,1
100.0,2199.865,0.65,23397.0,840.0,1851.6,0.1,104084.0,101612.0,3.75,1
100.0,2200.0,0.76,20325.0,2280.0,1713.0,0.1,103704.0,101356.0,5.0,1
100.0,2199.865,2.21,3475.0,2280.0,604.7,0.0,29444.0,26492.0,2.5,0
100.0,2200.0,0.74,20794.0,3000.0,1696.3,0.1,104504.0,102196.0,7.5,1
100.0,2200.0,0.78,33865.0,3960.0,1734.2,0.1,141396.0,136260.0,7.5,1
100.0,2199.865,2.21,3432.0,2080.0,431.2,0.0,29984.0,27200.0,2.5,0
100.0,2199.865,1.66,10421.0,4240.0,585.6,0.1,102784.0,97712.0,11.25,1
100.0,2200.0,1.63,13060.0,6360.0,671.6,0.1,104832.0,99820.0,12.5,1
100.0,2199.865,1.14,37878.0,5600.0,2290.5,0.1,117964.0,113020.0,12.5,1
100.0,2200.0,0.84,18356.0,3400.0,1290.7,0.1,103956.0,101400.0,13.75,1
100.0,2200.0,1.22,33309.0,7560.0,2257.6,0.1,119252.0,114340.0,13.75,1
100.0,2200.0,2.22,3235.0,2320.0,534.1,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,0.81,18626.0,5640.0,1419.3,0.1,104500.0,102192.0,15.0,1
100.0,2199.865,2.21,3218.0,2240.0,512.0,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,0.83,31459.0,7680.0,1564.8,0.1,169556.0,164512.0,16.25,1
100.0,2199.865,2.04,4356.0,560.0,330.3,0.1,123672.0,121496.0,17.5,1
100.0,2199.865,2.16,3281.0,2360.0,293.8,0.1,114656.0,112520.0,18.75,1
100.0,2199.865,0.83,17846.0,5520.0,1359.0,0.1,104504.0,102192.0,18.75,1
100.0,2199.865,2.17,3253.0,2240.0,217.4,0.1,120692.0,118592.0,20.0,1
93.8,2199.865,0.83,17472.0,7920.0,1655.8,0.1,104504.0,102192.0,20.0,1
100.0,2200.0,2.2,3319.0,2200.0,359.3,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,0.84,17266.0,7360.0,1275.8,0.1,104500.0,102192.0,21.25,1
100.0,2200.0,0.95,26547.0,8240.0,1146.0,0.1,175276.0,170160.0,21.25,1
100.0,2199.865,0.99,50029.0,2000.0,2815.5,0.1,104520.0,99556.0,2.5,1
100.0,2200.0,1.07,48472.0,3040.0,3509.0,0.1,110748.0,105628.0,5.0,1
100.0,2200.0,1.05,22731.0,2000.0,1984.1,0.1,130624.0,125700.0,5.0,1
100.0,2200.0,0.61,3516.0,2040.0,207.1,0.2,290704.0,286536.0,7.5,1
100.0,2200.0,2.12,3868.0,1480.0,330.7,0.1,116012.0,113840.0,7.5,1
100.0,2199.865,2.22,3233.0,2120.0,227.1,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,0.61,3421.0,280.0,232.0,0.2,290704.0,286536.0,8.75,1
100.0,2199.865,2.2,2465.0,2120.0,394.3,0.0,25772.0,22784.0,2.5,0
100.0,2200.0,2.22,3328.0,2240.0,490.7,0.0,29984.0,27212.0,2.5,0
100.0,2200.0,2.21,3353.0,2200.0,472.3,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,0.76,38791.0,4240.0,2056.6,0.1,149832.0,144712.0,10.0,1
100.0,2200.0,2.2,3342.0,2360.0,353.7,0.0,29984.0,27200.0,2.5,0
100.0,2199.865,2.21,2830.0,200.0,204.1,0.1,113304.0,111224.0,13.75,1
100.0,2200.0,2.22,3252.0,2400.0,403.2,0.0,29984.0,27200.0,2.5,0
100.0,2200.0,2.21,3334.0,2120.0,266.8,0.0,29984.0,27196.0,2.5,0
100.0,2200.0,1.8,1267.0,6360.0,68.4,0.1,101100.0,96124.0,18.75,1
100.0,2200.0,2.21,2267.0,2080.0,192.0,0.0,25772.0,22784.0,2.5,0
100.0,2199.865,2.22,3254.0,2400.0,380.3,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,0.61,3066.0,2560.0,325.4,0.2,290704.0,286536.0,20.0,1
100.0,2199.865,0.55,17102.0,8000.0,1812.7,0.2,290704.0,286536.0,20.0,1
100.0,2200.0,1.79,2479.0,9720.0,171.6,0.1,108808.0,103780.0,20.0,1
100.0,2200.0,0.56,16418.0,6880.0,2085.1,0.2,290704.0,286540.0,21.25,1
100.0,2199.865,2.57,92689.0,1000.0,7479.4,0.1,68112.0,66204.0,1.25,1
100.0,2199.865,0.74,12807.0,40.0,626.9,0.1,104468.0,102256.0,1.25,1
100.0,2200.0,1.41,876.0,1480.0,247.8,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.41,817.0,1400.0,217.7,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,1.42,644.0,1320.0,57.3,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,2.03,5108.0,520.0,387.2,0.1,119492.0,117272.0,5.0,1
100.0,2200.0,1.27,9.0,480.0,0.6,0.0,40776.0,32808.0,5.0,1
100.0,2199.865,1.79,7859.0,640.0,677.6,0.1,204340.0,188240.0,5.0,1
100.0,2200.0,1.42,651.0,2040.0,184.9,0.0,5476.0,3188.0,2.5,0
93.8,2199.865,2.46,2643.0,840.0,192.9,0.1,129624.0,127272.0,7.5,1
100.0,2200.0,1.42,626.0,1280.0,127.7,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.41,724.0,1440.0,55.5,0.0,5476.0,3184.0,2.5,0
93.8,2199.865,2.22,4548.0,1760.0,379.2,0.1,204068.0,187188.0,12.5,1
100.0,2199.865,2.06,2376.0,440.0,349.0,0.1,112180.0,110168.0,13.75,1
100.0,2200.0,2.18,4381.0,2320.0,398.3,0.1,203920.0,186660.0,13.75,1
100.0,2199.865,2.56,90349.0,11520.0,8418.3,0.1,68112.0,66204.0,15.0,1
100.0,2199.865,2.2,3189.0,320.0,246.6,0.1,115336.0,113048.0,15.0,1
100.0,2200.0,2.24,4119.0,400.0,243.6,0.1,203340.0,185600.0,15.0,1
100.0,2200.0,1.42,552.0,1640.0,377.5,0.0,5476.0,3184.0,2.5,0
100.0,2200.0,1.42,520.0,1760.0,365.1,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,2.1,3887.0,1080.0,263.4,0.1,114656.0,112520.0,17.5,1
100.0,2199.865,2.14,3471.0,40.0,257.5,0.1,116704.0,114368.0,17.5,1
100.0,2199.865,2.2,3453.0,1800.0,230.8,0.1,120960.0,118856.0,17.5,1
100.0,2199.865,2.66,89889.0,15360.0,7805.9,0.1,68112.0,66208.0,18.75,1
100.0,2200.0,2.07,2192.0,280.0,247.6,0.1,112320.0,110172.0,18.75,1
100.0,2200.0,1.42,638.0,920.0,76.4,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,2.45,83909.0,920.0,6591.8,0.1,68112.0,66204.0,1.25,1
93.8,2199.865,0.63,34409.0,600.0,3395.2,0.1,111252.0,88796.0,2.5,1
100.0,2199.865,2.73,95594.0,2960.0,9931.2,0.1,68112.0,66204.0,3.75,1
100.0,2199.865,0.87,42562.0,560.0,4691.6,0.1,112308.0,88308.0,3.75,1
100.0,2199.865,1.42,689.0,1480.0,155.0,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,1.86,2587.0,320.0,270.2,0.1,112180.0,109904.0,5.0,1
100.0,2200.0,1.87,5959.0,560.0,339.1,0.1,118504.0,116480.0,6.25,1
100.0,2199.865,2.71,97168.0,5040.0,9067.0,0.1,68112.0,66204.0,7.5,1
100.0,2200.0,0.93,37075.0,1960.0,3463.1,0.1,112308.0,88304.0,7.5,1
100.0,2200.0,2.13,4163.0,80.0,250.6,0.1,128160.0,125980.0,7.5,1
100.0,2200.0,1.25,14720.0,1480.0,1310.9,0.0,82248.0,59292.0,8.75,1
100.0,2199.865,2.0,4843.0,120.0,303.2,0.1,127860.0,125716.0,8.75,1
100.0,2200.0,1.42,464.0,1640.0,300.2,0.0,5476.0,3184.0,2.5,0
100.0,2199.865,0.91,31083.0,1400.0,3007.3,0.1,112956.0,89996.0,10.0,1
100.0,2199.865,2.05,4383.0,120.0,302.6,0.1,120688.0,118592.0,10.0,1
100.0,2199.865,2.58,89658.0,6520.0,9242.2,0.1,68112.0,66204.0,11.25,1
100.0,2200.0,2.59,95455.0,6240.0,9155.4,0.1,68112.0,66204.0,11.25,1
100.0,2200.0,2.12,3958.0,280.0,326.4,0.1,123140.0,120968.0,11.25,1
100.0,2200.0,2.09,3967.0,120.0,330.4,0.1,128436.0,126248.0,11.25,1
100.0,2200.0,2.6,90624.0,8800.0,8871.6,0.1,68112.0,66208.0,12.5,1
100.0,2199.865,2.06,4429.0,200.0,286.4,0.1,113304.0,111224.0,12.5,1
100.0,2200.0,2.65,90202.0,9160.0,8779.0,0.1,68112.0,66204.0,13.75,1
100.0,2199.865,2.01,4654.0,80.0,411.2,0.1,119192.0,117008.0,13.75,1
100.0,2200.0,2.23,3365.0,160.0,229.0,0.1,124752.0,122552.0,15.0,1
100.0,2199.865,2.71,97514.0,9960.0,9322.6,0.1,68112.0,66208.0,16.25,1
100.0,2200.0,0.98,12737.0,4800.0,1830.7,0.1,111964.0,88264.0,16.25,1
100.0,2199.865,2.21,3264.0,640.0,236.6,0.1,112732.0,110432.0,16.25,1
100.0,2199.865,1.96,4444.0,80.0,331.9,0.1,116012.0,113840.0,16.25,1
100.0,2200.0,1.42,513.0,1440.0,117.6,0.0,5332.0,3012.0,2.5,0
100.0,2199.865,2.61,89866.0,8600.0,9169.6,0.1,68112.0,66204.0,17.5,1
100.0,2199.865,1.42,573.0,1640.0,283.0,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.42,552.0,1440.0,293.7,0.0,5476.0,3188.0,2.5,0
100.0,2200.0,1.42,631.0,1280.0,5.1,0.0,5332.0,3016.0,2.5,0
93.3,2200.0,1.02,25294.0,4880.0,2381.1,0.1,112836.0,90092.0,20.0,1
100.0,2200.0,2.15,3578.0,40.0,285.7,0.1,127864.0,125720.0,20.0,1
93.8,2200.0,0.7,43746.0,240.0,2711.4,0.1,100244.0,95332.0,1.25,1
100.0,2200.0,0.69,46487.0,600.0,2872.0,0.1,110096.0,105100.0,1.25,1
100.0,2200.0,2.19,3942.0,1680.0,342.6,0.0,29984.0,27208.0,2.5,0
100.0,2200.0,1.76,9026.0,160.0,781.4,0.1,204340.0,187716.0,2.5,1
100.0,2200.0,0.74,22350.0,800.0,1117.5,0.0,47544.0,42504.0,3.75,1
100.0,2200.0,1.98,7034.0,480.0,346.2,0.1,203340.0,185864.0,3.75,1
100.0,2199.865,0.89,38996.0,2240.0,4198.4,0.1,112732.0,89992.0,3.75,1
100.0,2200.0,2.21,3445.0,1960.0,364.1,0.0,29984.0,27204.0,2.5,0
100.0,2200.0,2.21,3445.0,2080.0,347.3,0.0,29984.0,27204.0,2.5,0
100.0,2199.865,1.02,44398.0,2240.0,2098.4,0.1,104520.0,99556.0,6.25,1
100.0,2200.0,2.21,3285.0,2160.0,391.5,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,2.21,3325.0,2040.0,413.6,0.0,29984.0,27208.0,2.5,0
100.0,2199.865,0.77,18628.0,2880.0,896.9,0.0,70184.0,65200.0,10.0,1
100.0,2200.0,1.31,28402.0,4400.0,1723.3,0.1,105676.0,100612.0,11.25,1
100.0,2199.865,0.89,17268.0,3520.0,2331.9,0.1,112188.0,88964.0,11.25,1
100.0,2199.865,2.19,3434.0,1840.0,279.6,0.0,30080.0,27116.0,2.5,0
100.0,2200.0,1.55,1316.0,2520.0,153.9,0.0,40628.0,35580.0,12.5,1
100.0,2199.865,0.71,36070.0,3480.0,2219.6,0.1,157344.0,152364.0,12.5,1
100.0,2200.0,2.2,3417.0,2080.0,472.8,0.0,29984.0,27200.0,2.5,0
100.0,2200.0,1.12,1272.0,1600.0,188.2,0.0,84616.0,62496.0,13.75,1
100.0,2199.865,2.19,4467.0,1160.0,323.6,0.1,204068.0,186660.0,16.25,1
93.8,2199.865,2.21,3261.0,2200.0,248.8,0.0,29984.0,27212.0,2.5,0
100.0,2199.865,1.39,23407.0,7280.0,2109.0,0.1,114608.0,109588.0,17.5,1
100.0,2199.865,2.23,4121.0,1640.0,230.1,0.1,202872.0,185076.0,17.5,1
100.0,2199.865,2.3,3757.0,2240.0,310.5,0.1,204068.0,186920.0,21.25,1
100.0,2199.865,2.56,90384.0,1640.0,8284.5,0.1,68112.0,66204.0,2.5,1
100.0,2200.0,0.71,31144.0,600.0,4402.5,0.1,109460.0,87624.0,2.5,1
100.0,2199.865,0.6,33135.0,520.0,2900.4,0.1,111324.0,88144.0,2.5,1
100.0,2199.865,0.71,47294.0,520.0,3075.3,0.1,116512.0,111436.0,3.75,1
100.0,2199.865,2.66,92523.0,1640.0,7980.6,0.1,68112.0,66208.0,3.75,1
100.0,2199.865,0.82,42005.0,920.0,3941.9,0.1,112716.0,90084.0,3.75,1
100.0,2200.0,2.53,47.0,240.0,1.2,0.0,16348.0,4460.0,2.5,0
100.0,2200.0,2.71,90583.0,2160.0,9707.5,0.1,68112.0,66204.0,5.0,1
100.0,2199.865,0.76,25374.0,1240.0,3781.4,0.1,111988.0,88264.0,5.0,1
100.0,2200.0,0.84,38290.0,1200.0,4379.9,0.1,112788.0,88420.0,5.0,1
100.0,2200.0,0.92,39882.0,2360.0,4244.4,0.1,112284.0,90004.0,7.5,1
100.0,2200.0,0.78,48113.0,640.0,2676.1,0.1,114608.0,109592.0,8.75,1
100.0,2200.0,2.61,92396.0,4920.0,8963.8,0.1,68112.0,66208.0,10.0,1
93.8,2199.865,0.8,23603.0,3360.0,3358.5,0.1,111828.0,89656.0,10.0,1
100.0,2200.0,2.27,272.0,720.0,4.0,0.0,16348.0,4712.0,2.5,0
100.0,2200.0,0.84,20876.0,4280.0,3570.3,0.1,111892.0,88244.0,11.25,1
100.0,2199.865,0.59,23988.0,2640.0,1424.9,0.0,64524.0,59536.0,13.75,1
100.0,2200.0,2.31,1549.0,600.0,28.8,0.0,16348.0,4460.0,2.5,0
100.0,2199.865,0.63,35955.0,1600.0,2300.8,0.1,141396.0,136260.0,15.0,1
100.0,2199.865,2.26,519.0,1120.0,10.2,0.0,16348.0,4712.0,2.5,0
100.0,2199.865,0.69,34500.0,2280.0,2005.4,0.1,140280.0,135204.0,16.25,1
93.8,2200.0,2.66,90675.0,5600.0,8724.6,0.1,68112.0,66208.0,16.25,1
100.0,2199.865,1.05,11208.0,6800.0,1605.0,0.1,110884.0,89240.0,17.5,1
100.0,2199.865,2.38,80.0,840.0,2.1,0.0,16348.0,4712.0,2.5,0
100.0,2200.0,2.46,82.0,880.0,4.6,0.0,16348.0,4704.0,2.5,0
100.0,2199.865,0.72,18890.0,3280.0,1226.6,0.1,71312.0,66280.0,21.25,1
100.0,2200.0,2.06,3288.0,640.0,8.5,0.0,16348.0,4704.0,2.5,0
100.0,2200.0,0.52,25736.0,560.0,1636.0,0.1,104564.0,102172.0,1.25,1
100.0,2200.0,0.8,14652.0,320.0,1271.1,0.2,301460.0,296128.0,1.25,1
100.0,2199.865,0.46,22215.0,400.0,1826.4,0.2,290704.0,286540.0,1.25,1
100.0,2199.865,0.37,26024.0,600.0,2950.6,0.2,290704.0,286540.0,1.25,1
100.0,2200.0,1.08,16714.0,40.0,423.4,0.1,202872.0,185076.0,1.25,1
100.0,2200.0,0.98,17904.0,80.0,736.9,0.1,203052.0,185340.0,1.25,1
100.0,2200.0,0.69,23909.0,1800.0,2131.6,0.1,104084.0,101656.0,2.5,1
100.0,2199.865,1.67,1709.0,1840.0,169.9,0.0,18508.0,13176.0,2.5,0
100.0,2199.865,0.59,5367.0,960.0,437.1,0.2,290704.0,286536.0,3.75,1
100.0,2199.865,1.69,1503.0,1480.0,158.1,0.0,18508.0,13176.0,2.5,0
100.0,2200.0,1.66,1550.0,2080.0,192.8,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,0.76,21933.0,2680.0,1809.8,0.1,104504.0,102192.0,7.5,1
100.0,2199.865,0.61,3304.0,1440.0,307.0,0.2,290704.0,286536.0,8.75,1
100.0,2200.0,0.61,3324.0,1240.0,300.5,0.2,290704.0,286536.0,8.75,1
100.0,2200.0,0.47,20692.0,5600.0,2257.8,0.2,290704.0,286536.0,8.75,1
100.0,2200.0,1.68,1629.0,2320.0,139.3,0.0,18508.0,13180.0,2.5,0
100.0,2200.0,1.67,1511.0,2120.0,122.8,0.0,18508.0,13180.0,2.5,0
100.0,2199.865,0.87,18653.0,5280.0,1343.4,0.1,103952.0,101396.0,10.0,1
100.0,2199.865,0.78,21206.0,2400.0,1572.9,0.1,104500.0,102192.0,10.0,1
